Architecture,Iteration,Samples,Byte/thd,ChaseThds,ChaseNS,ChaseMibs,ChDeviate,LoadThds,LdMaxMibs,LdAvgMibs,LdDeviate,ChaseArg,MemLdArg
Intel,1,5,1073741824,0,0,0,0,32,79407,79309,0.003,--------,memsetz-libc
Intel,2,5,1073741824,0,0,0,0,32,79287,79000,0.015,--------,memsetz-libc
Intel,3,5,1073741824,0,0,0,0,32,79311,79278,0.001,--------,memsetz-libc
Intel,1,5,32768,0,0,0,0,1,23409,23408,0,--------,stream-sum
Intel,2,5,32768,0,0,0,0,1,23409,23408,0,--------,stream-sum
Intel,3,5,32768,0,0,0,0,1,23408,23406,0,--------,stream-sum
Intel,1,5,524288,0,0,0,0,1,23512,23511,0,--------,stream-sum
Intel,2,5,524288,0,0,0,0,1,23563,23562,0,--------,stream-sum
Intel,3,5,524288,0,0,0,0,1,23565,23564,0,--------,stream-sum
Intel,1,5,16777216,0,0,0,0,1,22891,22856,0.003,--------,stream-sum
Intel,2,5,16777216,0,0,0,0,1,23046,22971,0.007,--------,stream-sum
Intel,3,5,16777216,0,0,0,0,1,23066,22975,0.012,--------,stream-sum
Intel,1,5,1073741824,0,0,0,0,1,12456,12391,0.011,--------,stream-sum
Intel,2,5,1073741824,0,0,0,0,1,12404,12377,0.006,--------,stream-sum
Intel,3,5,1073741824,0,0,0,0,1,12476,12450,0.006,--------,stream-sum
Intel,1,5,32768,0,0,0,0,4,92041,92036,0,--------,stream-sum
Intel,2,5,32768,0,0,0,0,4,92171,92164,0,--------,stream-sum
Intel,3,5,32768,0,0,0,0,4,92253,92243,0,--------,stream-sum
Intel,1,5,524288,0,0,0,0,4,94148,94146,0,--------,stream-sum
Intel,2,5,524288,0,0,0,0,4,94172,94166,0,--------,stream-sum
Intel,3,5,524288,0,0,0,0,4,94175,94169,0,--------,stream-sum
Intel,1,5,16777216,0,0,0,0,4,54567,54534,0.002,--------,stream-sum
Intel,2,5,16777216,0,0,0,0,4,54482,54446,0.002,--------,stream-sum
Intel,3,5,16777216,0,0,0,0,4,54432,54388,0.002,--------,stream-sum
Intel,1,5,1073741824,0,0,0,0,4,46376,46355,0.001,--------,stream-sum
Intel,2,5,1073741824,0,0,0,0,4,46393,46381,0.001,--------,stream-sum
Intel,3,5,1073741824,0,0,0,0,4,46320,46221,0.005,--------,stream-sum
Intel,1,5,32768,0,0,0,0,8,184611,184583,0,--------,stream-sum
Intel,2,5,32768,0,0,0,0,8,184270,184239,0,--------,stream-sum
Intel,3,5,32768,0,0,0,0,8,184625,184590,0.001,--------,stream-sum
Intel,1,5,524288,0,0,0,0,8,188329,188324,0,--------,stream-sum
Intel,2,5,524288,0,0,0,0,8,188306,188297,0,--------,stream-sum
Intel,3,5,524288,0,0,0,0,8,188346,188338,0,--------,stream-sum
Intel,1,5,16777216,0,0,0,0,8,92323,92271,0.001,--------,stream-sum
Intel,2,5,16777216,0,0,0,0,8,92333,92038,0.012,--------,stream-sum
Intel,3,5,16777216,0,0,0,0,8,92313,92170,0.005,--------,stream-sum
Intel,1,5,1073741824,0,0,0,0,8,84176,84117,0.002,--------,stream-sum
Intel,2,5,1073741824,0,0,0,0,8,84246,83897,0.014,--------,stream-sum
Intel,3,5,1073741824,0,0,0,0,8,84257,84125,0.005,--------,stream-sum
Intel,1,5,32768,0,0,0,0,12,275314,275301,0,--------,stream-sum
Intel,2,5,32768,0,0,0,0,12,276757,276732,0,--------,stream-sum
Intel,3,5,32768,0,0,0,0,12,274951,274856,0.001,--------,stream-sum
Intel,1,5,524288,0,0,0,0,12,282414,282385,0,--------,stream-sum
Intel,2,5,524288,0,0,0,0,12,282498,282484,0,--------,stream-sum
Intel,3,5,524288,0,0,0,0,12,282437,282421,0,--------,stream-sum
Intel,1,5,16777216,0,0,0,0,12,112109,111733,0.011,--------,stream-sum
Intel,2,5,16777216,0,0,0,0,12,113686,112826,0.016,--------,stream-sum
Intel,3,5,16777216,0,0,0,0,12,111914,110040,0.036,--------,stream-sum
Intel,1,5,1073741824,0,0,0,0,12,103507,102719,0.016,--------,stream-sum
Intel,2,5,1073741824,0,0,0,0,12,103592,102523,0.034,--------,stream-sum
Intel,3,5,1073741824,0,0,0,0,12,104566,103588,0.016,--------,stream-sum
Intel,1,5,32768,0,0,0,0,16,363717,363676,0,--------,stream-sum
Intel,2,5,32768,0,0,0,0,16,362717,362646,0.001,--------,stream-sum
Intel,3,5,32768,0,0,0,0,16,362787,362727,0.001,--------,stream-sum
Intel,1,5,524288,0,0,0,0,16,376583,376538,0,--------,stream-sum
Intel,2,5,524288,0,0,0,0,16,376651,376586,0,--------,stream-sum
Intel,3,5,524288,0,0,0,0,16,376651,376593,0.001,--------,stream-sum
Intel,1,5,16777216,0,0,0,0,16,119938,119747,0.004,--------,stream-sum
Intel,2,5,16777216,0,0,0,0,16,119983,119878,0.002,--------,stream-sum
Intel,3,5,16777216,0,0,0,0,16,120041,119793,0.007,--------,stream-sum
Intel,1,5,1073741824,0,0,0,0,16,110192,110085,0.003,--------,stream-sum
Intel,2,5,1073741824,0,0,0,0,16,110183,109982,0.005,--------,stream-sum
Intel,3,5,1073741824,0,0,0,0,16,110110,109692,0.012,--------,stream-sum
Intel,1,5,32768,0,0,0,0,20,367288,367102,0.001,--------,stream-sum
Intel,2,5,32768,0,0,0,0,20,367061,366963,0.001,--------,stream-sum
Intel,3,5,32768,0,0,0,0,20,367109,367000,0.001,--------,stream-sum
Intel,1,5,524288,0,0,0,0,20,376537,376499,0,--------,stream-sum
Intel,2,5,524288,0,0,0,0,20,376524,376474,0.001,--------,stream-sum
Intel,3,5,524288,0,0,0,0,20,376516,376471,0.001,--------,stream-sum
Intel,1,5,16777216,0,0,0,0,20,119103,118601,0.01,--------,stream-sum
Intel,2,5,16777216,0,0,0,0,20,119191,118945,0.004,--------,stream-sum
Intel,3,5,16777216,0,0,0,0,20,119075,118876,0.003,--------,stream-sum
Intel,1,5,1073741824,0,0,0,0,20,109812,109504,0.007,--------,stream-sum
Intel,2,5,1073741824,0,0,0,0,20,109751,108759,0.039,--------,stream-sum
Intel,3,5,1073741824,0,0,0,0,20,109792,109455,0.01,--------,stream-sum
Intel,1,5,32768,0,0,0,0,24,368965,368920,0,--------,stream-sum
Intel,2,5,32768,0,0,0,0,24,369412,369345,0.001,--------,stream-sum
Intel,3,5,32768,0,0,0,0,24,369345,369296,0,--------,stream-sum
Intel,1,5,524288,0,0,0,0,24,376445,376386,0.001,--------,stream-sum
Intel,2,5,524288,0,0,0,0,24,376442,376398,0.001,--------,stream-sum
Intel,3,5,524288,0,0,0,0,24,376405,376358,0.001,--------,stream-sum
Intel,1,5,16777216,0,0,0,0,24,117952,116274,0.023,--------,stream-sum
Intel,2,5,16777216,0,0,0,0,24,115814,113942,0.05,--------,stream-sum
Intel,3,5,16777216,0,0,0,0,24,118386,117592,0.012,--------,stream-sum
Intel,1,5,1073741824,0,0,0,0,24,109062,108589,0.013,--------,stream-sum
Intel,2,5,1073741824,0,0,0,0,24,109061,108368,0.011,--------,stream-sum
Intel,3,5,1073741824,0,0,0,0,24,109102,107932,0.024,--------,stream-sum
Intel,1,5,32768,0,0,0,0,28,369872,369831,0,--------,stream-sum
Intel,2,5,32768,0,0,0,0,28,369965,369901,0.001,--------,stream-sum
Intel,3,5,32768,0,0,0,0,28,370130,370083,0,--------,stream-sum
Intel,1,5,524288,0,0,0,0,28,376338,376290,0.001,--------,stream-sum
Intel,2,5,524288,0,0,0,0,28,376236,376196,0,--------,stream-sum
Intel,3,5,524288,0,0,0,0,28,376221,376155,0,--------,stream-sum
Intel,1,5,16777216,0,0,0,0,28,116609,115699,0.014,--------,stream-sum
Intel,2,5,16777216,0,0,0,0,28,116022,115484,0.008,--------,stream-sum
Intel,3,5,16777216,0,0,0,0,28,117214,116528,0.019,--------,stream-sum
Intel,1,5,1073741824,0,0,0,0,28,109076,108782,0.005,--------,stream-sum
Intel,2,5,1073741824,0,0,0,0,28,109093,108299,0.012,--------,stream-sum
Intel,3,5,1073741824,0,0,0,0,28,108673,107972,0.013,--------,stream-sum
Intel,1,5,32768,0,0,0,0,32,372560,372475,0.001,--------,stream-sum
Intel,2,5,32768,0,0,0,0,32,372446,372406,0,--------,stream-sum
Intel,3,5,32768,0,0,0,0,32,372820,372767,0.001,--------,stream-sum
Intel,1,5,524288,0,0,0,0,32,376086,376050,0,--------,stream-sum
Intel,2,5,524288,0,0,0,0,32,376110,376065,0.001,--------,stream-sum
Intel,3,5,524288,0,0,0,0,32,376074,376038,0,--------,stream-sum
Intel,1,5,16777216,0,0,0,0,32,108483,108189,0.004,--------,stream-sum
Intel,2,5,16777216,0,0,0,0,32,108872,108394,0.008,--------,stream-sum
Intel,3,5,16777216,0,0,0,0,32,108284,108082,0.004,--------,stream-sum
Intel,1,5,1073741824,0,0,0,0,32,105701,105365,0.006,--------,stream-sum
Intel,2,5,1073741824,0,0,0,0,32,108447,107699,0.024,--------,stream-sum
Intel,3,5,1073741824,0,0,0,0,32,108596,108451,0.003,--------,stream-sum
Intel,1,5,32768,0,0,0,0,1,69273,69270,0,--------,stream-triad
Intel,2,5,32768,0,0,0,0,1,69275,69271,0,--------,stream-triad
Intel,3,5,32768,0,0,0,0,1,69268,69264,0,--------,stream-triad
Intel,1,5,524288,0,0,0,0,1,56830,56827,0,--------,stream-triad
Intel,2,5,524288,0,0,0,0,1,60171,60165,0,--------,stream-triad
Intel,3,5,524288,0,0,0,0,1,56871,56865,0,--------,stream-triad
Intel,1,5,16777216,0,0,0,0,1,24147,24104,0.003,--------,stream-triad
Intel,2,5,16777216,0,0,0,0,1,24184,24167,0.003,--------,stream-triad
Intel,3,5,16777216,0,0,0,0,1,24179,24172,0.001,--------,stream-triad
Intel,1,5,1073741824,0,0,0,0,1,12892,12883,0.002,--------,stream-triad
Intel,2,5,1073741824,0,0,0,0,1,12906,12882,0.005,--------,stream-triad
Intel,3,5,1073741824,0,0,0,0,1,12887,12840,0.005,--------,stream-triad
Intel,1,5,32768,0,0,0,0,4,274662,274646,0,--------,stream-triad
Intel,2,5,32768,0,0,0,0,4,274824,274812,0,--------,stream-triad
Intel,3,5,32768,0,0,0,0,4,274827,274818,0,--------,stream-triad
Intel,1,5,524288,0,0,0,0,4,237238,237228,0,--------,stream-triad
Intel,2,5,524288,0,0,0,0,4,234061,234042,0,--------,stream-triad
Intel,3,5,524288,0,0,0,0,4,240467,236004,0.03,--------,stream-triad
Intel,1,5,16777216,0,0,0,0,4,64303,64218,0.005,--------,stream-triad
Intel,2,5,16777216,0,0,0,0,4,64030,63784,0.008,--------,stream-triad
Intel,3,5,16777216,0,0,0,0,4,64397,64225,0.011,--------,stream-triad
Intel,1,5,1073741824,0,0,0,0,4,46488,46477,0.001,--------,stream-triad
Intel,2,5,1073741824,0,0,0,0,4,46444,46390,0.002,--------,stream-triad
Intel,3,5,1073741824,0,0,0,0,4,46503,46492,0.001,--------,stream-triad
Intel,1,5,32768,0,0,0,0,8,549888,548666,0.011,--------,stream-triad
Intel,2,5,32768,0,0,0,0,8,551911,551866,0,--------,stream-triad
Intel,3,5,32768,0,0,0,0,8,551710,551697,0,--------,stream-triad
Intel,1,5,524288,0,0,0,0,8,474452,474393,0,--------,stream-triad
Intel,2,5,524288,0,0,0,0,8,474556,474387,0.001,--------,stream-triad
Intel,3,5,524288,0,0,0,0,8,480881,479766,0.01,--------,stream-triad
Intel,1,5,16777216,0,0,0,0,8,87574,87343,0.006,--------,stream-triad
Intel,2,5,16777216,0,0,0,0,8,87591,87406,0.006,--------,stream-triad
Intel,3,5,16777216,0,0,0,0,8,87792,87627,0.004,--------,stream-triad
Intel,1,5,1073741824,0,0,0,0,8,68274,68255,0,--------,stream-triad
Intel,2,5,1073741824,0,0,0,0,8,68276,67971,0.01,--------,stream-triad
Intel,3,5,1073741824,0,0,0,0,8,68275,68203,0.003,--------,stream-triad
Intel,1,5,32768,0,0,0,0,12,821886,821808,0,--------,stream-triad
Intel,2,5,32768,0,0,0,0,12,822997,822927,0,--------,stream-triad
Intel,3,5,32768,0,0,0,0,12,827273,827236,0,--------,stream-triad
Intel,1,5,524288,0,0,0,0,12,718165,717481,0.004,--------,stream-triad
Intel,2,5,524288,0,0,0,0,12,720623,720386,0.002,--------,stream-triad
Intel,3,5,524288,0,0,0,0,12,720464,718927,0.008,--------,stream-triad
Intel,1,5,16777216,0,0,0,0,12,86855,86190,0.013,--------,stream-triad
Intel,2,5,16777216,0,0,0,0,12,87645,86712,0.024,--------,stream-triad
Intel,3,5,16777216,0,0,0,0,12,87824,87438,0.008,--------,stream-triad
Intel,1,5,1073741824,0,0,0,0,12,74279,74222,0.001,--------,stream-triad
Intel,2,5,1073741824,0,0,0,0,12,74320,74264,0.002,--------,stream-triad
Intel,3,5,1073741824,0,0,0,0,12,74301,74259,0.001,--------,stream-triad
Intel,1,5,32768,0,0,0,0,16,1091082,1091023,0,--------,stream-triad
Intel,2,5,32768,0,0,0,0,16,1096162,1096031,0,--------,stream-triad
Intel,3,5,32768,0,0,0,0,16,1096630,1096587,0,--------,stream-triad
Intel,1,5,524288,0,0,0,0,16,955896,955641,0,--------,stream-triad
Intel,2,5,524288,0,0,0,0,16,961837,961758,0,--------,stream-triad
Intel,3,5,524288,0,0,0,0,16,961763,961065,0.003,--------,stream-triad
Intel,1,5,16777216,0,0,0,0,16,83551,83443,0.003,--------,stream-triad
Intel,2,5,16777216,0,0,0,0,16,83535,83459,0.003,--------,stream-triad
Intel,3,5,16777216,0,0,0,0,16,83570,83280,0.009,--------,stream-triad
Intel,1,5,1073741824,0,0,0,0,16,75039,74893,0.004,--------,stream-triad
Intel,2,5,1073741824,0,0,0,0,16,75124,74986,0.004,--------,stream-triad
Intel,3,5,1073741824,0,0,0,0,16,75309,75125,0.01,--------,stream-triad
Intel,1,5,32768,0,0,0,0,20,1072305,1071688,0.003,--------,stream-triad
Intel,2,5,32768,0,0,0,0,20,1072878,1072829,0,--------,stream-triad
Intel,3,5,32768,0,0,0,0,20,1073479,1072548,0.003,--------,stream-triad
Intel,1,5,524288,0,0,0,0,20,941794,938783,0.006,--------,stream-triad
Intel,2,5,524288,0,0,0,0,20,928406,927061,0.003,--------,stream-triad
Intel,3,5,524288,0,0,0,0,20,919974,919837,0,--------,stream-triad
Intel,1,5,16777216,0,0,0,0,20,83050,82907,0.004,--------,stream-triad
Intel,2,5,16777216,0,0,0,0,20,83011,82906,0.003,--------,stream-triad
Intel,3,5,16777216,0,0,0,0,20,82945,82875,0.002,--------,stream-triad
Intel,1,5,1073741824,0,0,0,0,20,74896,74711,0.005,--------,stream-triad
Intel,2,5,1073741824,0,0,0,0,20,75113,74826,0.015,--------,stream-triad
Intel,3,5,1073741824,0,0,0,0,20,74966,74709,0.008,--------,stream-triad
Intel,1,5,32768,0,0,0,0,24,1051831,1051094,0.003,--------,stream-triad
Intel,2,5,32768,0,0,0,0,24,1057519,1057028,0.002,--------,stream-triad
Intel,3,5,32768,0,0,0,0,24,1050949,1050638,0.001,--------,stream-triad
Intel,1,5,524288,0,0,0,0,24,885876,885269,0.001,--------,stream-triad
Intel,2,5,524288,0,0,0,0,24,902720,902456,0.001,--------,stream-triad
Intel,3,5,524288,0,0,0,0,24,876982,876742,0.001,--------,stream-triad
Intel,1,5,16777216,0,0,0,0,24,80731,80528,0.007,--------,stream-triad
Intel,2,5,16777216,0,0,0,0,24,80980,80360,0.019,--------,stream-triad
Intel,3,5,16777216,0,0,0,0,24,81362,80889,0.012,--------,stream-triad
Intel,1,5,1073741824,0,0,0,0,24,75217,74809,0.01,--------,stream-triad
Intel,2,5,1073741824,0,0,0,0,24,75166,74935,0.005,--------,stream-triad
Intel,3,5,1073741824,0,0,0,0,24,74800,74046,0.026,--------,stream-triad
Intel,1,5,32768,0,0,0,0,28,1036522,1035172,0.004,--------,stream-triad
Intel,2,5,32768,0,0,0,0,28,1030959,1030270,0.002,--------,stream-triad
Intel,3,5,32768,0,0,0,0,28,1025324,1022900,0.007,--------,stream-triad
Intel,1,5,524288,0,0,0,0,28,809974,809429,0.002,--------,stream-triad
Intel,2,5,524288,0,0,0,0,28,829832,829319,0.001,--------,stream-triad
Intel,3,5,524288,0,0,0,0,28,822531,822289,0.001,--------,stream-triad
Intel,1,5,16777216,0,0,0,0,28,78535,78256,0.009,--------,stream-triad
Intel,2,5,16777216,0,0,0,0,28,79390,79034,0.007,--------,stream-triad
Intel,3,5,16777216,0,0,0,0,28,79095,78428,0.018,--------,stream-triad
Intel,1,5,1073741824,0,0,0,0,28,73523,72627,0.046,--------,stream-triad
Intel,2,5,1073741824,0,0,0,0,28,74674,74430,0.007,--------,stream-triad
Intel,3,5,1073741824,0,0,0,0,28,74963,74793,0.005,--------,stream-triad
Intel,1,5,32768,0,0,0,0,32,1025169,1023147,0.009,--------,stream-triad
Intel,2,5,32768,0,0,0,0,32,1024683,1023371,0.004,--------,stream-triad
Intel,3,5,32768,0,0,0,0,32,1024147,1021188,0.009,--------,stream-triad
Intel,1,5,524288,0,0,0,0,32,719233,718538,0.001,--------,stream-triad
Intel,2,5,524288,0,0,0,0,32,752231,751966,0.001,--------,stream-triad
Intel,3,5,524288,0,0,0,0,32,755916,755535,0.002,--------,stream-triad
Intel,1,5,16777216,0,0,0,0,32,78225,78075,0.004,--------,stream-triad
Intel,2,5,16777216,0,0,0,0,32,77375,77035,0.006,--------,stream-triad
Intel,3,5,16777216,0,0,0,0,32,77356,77186,0.005,--------,stream-triad
Intel,1,5,1073741824,0,0,0,0,32,74545,74312,0.008,--------,stream-triad
Intel,2,5,1073741824,0,0,0,0,32,73616,72792,0.022,--------,stream-triad
Intel,3,5,1073741824,0,0,0,0,32,73488,72735,0.015,--------,stream-triad
ARM,1,5,32768,0,0,0,0,1,74975,74966,0,--------,memcpy-libc
ARM,2,5,32768,0,0,0,0,1,74976,74972,0,--------,memcpy-libc
ARM,3,5,32768,0,0,0,0,1,74954,74947,0,--------,memcpy-libc
ARM,1,5,524288,0,0,0,0,1,68895,68891,0,--------,memcpy-libc
ARM,2,5,524288,0,0,0,0,1,68840,68836,0,--------,memcpy-libc
ARM,3,5,524288,0,0,0,0,1,68839,68832,0,--------,memcpy-libc
ARM,1,5,16777216,0,0,0,0,1,30294,30143,0.015,--------,memcpy-libc
ARM,2,5,16777216,0,0,0,0,1,30254,30154,0.007,--------,memcpy-libc
ARM,3,5,16777216,0,0,0,0,1,30248,30181,0.005,--------,memcpy-libc
ARM,1,5,1073741824,0,0,0,0,1,28971,28960,0.002,--------,memcpy-libc
ARM,2,5,1073741824,0,0,0,0,1,29129,29031,0.007,--------,memcpy-libc
ARM,3,5,1073741824,0,0,0,0,1,29031,28878,0.008,--------,memcpy-libc
ARM,1,5,32768,0,0,0,0,4,299755,299748,0,--------,memcpy-libc
ARM,2,5,32768,0,0,0,0,4,299605,299573,0,--------,memcpy-libc
ARM,3,5,32768,0,0,0,0,4,299722,299700,0,--------,memcpy-libc
ARM,1,5,524288,0,0,0,0,4,274161,274141,0,--------,memcpy-libc
ARM,2,5,524288,0,0,0,0,4,275241,275226,0,--------,memcpy-libc
ARM,3,5,524288,0,0,0,0,4,275544,275489,0.001,--------,memcpy-libc
ARM,1,5,16777216,0,0,0,0,4,108052,107924,0.003,--------,memcpy-libc
ARM,2,5,16777216,0,0,0,0,4,107623,106118,0.033,--------,memcpy-libc
ARM,3,5,16777216,0,0,0,0,4,107826,106548,0.022,--------,memcpy-libc
ARM,1,5,1073741824,0,0,0,0,4,105272,104684,0.016,--------,memcpy-libc
ARM,2,5,1073741824,0,0,0,0,4,104390,103933,0.016,--------,memcpy-libc
ARM,3,5,1073741824,0,0,0,0,4,105382,104778,0.012,--------,memcpy-libc
ARM,1,5,32768,0,0,0,0,8,599526,599501,0,--------,memcpy-libc
ARM,2,5,32768,0,0,0,0,8,599426,599395,0,--------,memcpy-libc
ARM,3,5,32768,0,0,0,0,8,599783,599768,0,--------,memcpy-libc
ARM,1,5,524288,0,0,0,0,8,494968,494743,0.002,--------,memcpy-libc
ARM,2,5,524288,0,0,0,0,8,492913,492425,0.002,--------,memcpy-libc
ARM,3,5,524288,0,0,0,0,8,513822,513497,0.002,--------,memcpy-libc
ARM,1,5,16777216,0,0,0,0,8,147097,145996,0.022,--------,memcpy-libc
ARM,2,5,16777216,0,0,0,0,8,146787,146403,0.011,--------,memcpy-libc
ARM,3,5,16777216,0,0,0,0,8,146026,144975,0.018,--------,memcpy-libc
ARM,1,5,1073741824,0,0,0,0,8,142367,141189,0.017,--------,memcpy-libc
ARM,2,5,1073741824,0,0,0,0,8,142271,141410,0.014,--------,memcpy-libc
ARM,3,5,1073741824,0,0,0,0,8,142501,140811,0.035,--------,memcpy-libc
ARM,1,5,32768,0,0,0,0,12,899238,899214,0,--------,memcpy-libc
ARM,2,5,32768,0,0,0,0,12,899679,899650,0,--------,memcpy-libc
ARM,3,5,32768,0,0,0,0,12,899075,899037,0,--------,memcpy-libc
ARM,1,5,524288,0,0,0,0,12,793698,793203,0.001,--------,memcpy-libc
ARM,2,5,524288,0,0,0,0,12,785659,785100,0.001,--------,memcpy-libc
ARM,3,5,524288,0,0,0,0,12,743356,742075,0.004,--------,memcpy-libc
ARM,1,5,16777216,0,0,0,0,12,158096,156238,0.027,--------,memcpy-libc
ARM,2,5,16777216,0,0,0,0,12,156715,156426,0.006,--------,memcpy-libc
ARM,3,5,16777216,0,0,0,0,12,159018,158540,0.01,--------,memcpy-libc
ARM,1,5,1073741824,0,0,0,0,12,154562,153421,0.014,--------,memcpy-libc
ARM,2,5,1073741824,0,0,0,0,12,154043,149303,0.054,--------,memcpy-libc
ARM,3,5,1073741824,0,0,0,0,12,153904,152931,0.01,--------,memcpy-libc
ARM,1,5,32768,0,0,0,0,16,1199537,1199431,0,--------,memcpy-libc
ARM,2,5,32768,0,0,0,0,16,1199025,1199001,0,--------,memcpy-libc
ARM,3,5,32768,0,0,0,0,16,1199229,1199205,0,--------,memcpy-libc
ARM,1,5,524288,0,0,0,0,16,993280,992698,0.001,--------,memcpy-libc
ARM,2,5,524288,0,0,0,0,16,1002597,1002256,0.001,--------,memcpy-libc
ARM,3,5,524288,0,0,0,0,16,1006937,1006320,0.001,--------,memcpy-libc
ARM,1,5,16777216,0,0,0,0,16,162120,161734,0.008,--------,memcpy-libc
ARM,2,5,16777216,0,0,0,0,16,163721,163323,0.01,--------,memcpy-libc
ARM,3,5,16777216,0,0,0,0,16,162561,160306,0.019,--------,memcpy-libc
ARM,1,5,1073741824,0,0,0,0,16,159334,156269,0.038,--------,memcpy-libc
ARM,2,5,1073741824,0,0,0,0,16,157615,157127,0.006,--------,memcpy-libc
ARM,3,5,1073741824,0,0,0,0,16,159980,159030,0.015,--------,memcpy-libc
ARM,1,5,32768,0,0,0,0,20,1499214,1499162,0,--------,memcpy-libc
ARM,2,5,32768,0,0,0,0,20,1499054,1498992,0,--------,memcpy-libc
ARM,3,5,32768,0,0,0,0,20,1498652,1498608,0,--------,memcpy-libc
ARM,1,5,524288,0,0,0,0,20,1263300,1262619,0.001,--------,memcpy-libc
ARM,2,5,524288,0,0,0,0,20,1259157,1258579,0.001,--------,memcpy-libc
ARM,3,5,524288,0,0,0,0,20,1249085,1248654,0.001,--------,memcpy-libc
ARM,1,5,16777216,0,0,0,0,20,159365,158670,0.008,--------,memcpy-libc
ARM,2,5,16777216,0,0,0,0,20,159604,159056,0.005,--------,memcpy-libc
ARM,3,5,16777216,0,0,0,0,20,159292,156343,0.029,--------,memcpy-libc
ARM,1,5,1073741824,0,0,0,0,20,156305,155784,0.006,--------,memcpy-libc
ARM,2,5,1073741824,0,0,0,0,20,156543,156159,0.004,--------,memcpy-libc
ARM,3,5,1073741824,0,0,0,0,20,155774,154694,0.01,--------,memcpy-libc
ARM,1,5,32768,0,0,0,0,24,1798246,1798207,0,--------,memcpy-libc
ARM,2,5,32768,0,0,0,0,24,1797600,1797536,0,--------,memcpy-libc
ARM,3,5,32768,0,0,0,0,24,1798329,1798277,0,--------,memcpy-libc
ARM,1,5,524288,0,0,0,0,24,1477265,1475888,0.002,--------,memcpy-libc
ARM,2,5,524288,0,0,0,0,24,1546499,1545660,0.001,--------,memcpy-libc
ARM,3,5,524288,0,0,0,0,24,1518883,1518427,0.001,--------,memcpy-libc
ARM,1,5,16777216,0,0,0,0,24,158689,157961,0.009,--------,memcpy-libc
ARM,2,5,16777216,0,0,0,0,24,156814,155786,0.012,--------,memcpy-libc
ARM,3,5,16777216,0,0,0,0,24,157701,157272,0.005,--------,memcpy-libc
ARM,1,5,1073741824,0,0,0,0,24,153150,152151,0.015,--------,memcpy-libc
ARM,2,5,1073741824,0,0,0,0,24,154144,152705,0.015,--------,memcpy-libc
ARM,3,5,1073741824,0,0,0,0,24,153481,152716,0.013,--------,memcpy-libc
ARM,1,5,32768,0,0,0,0,28,2097213,2097132,0,--------,memcpy-libc
ARM,2,5,32768,0,0,0,0,28,2098093,2097984,0,--------,memcpy-libc
ARM,3,5,32768,0,0,0,0,28,2097863,2097813,0,--------,memcpy-libc
ARM,1,5,524288,0,0,0,0,28,1708545,1707785,0.001,--------,memcpy-libc
ARM,2,5,524288,0,0,0,0,28,1717077,1715348,0.002,--------,memcpy-libc
ARM,3,5,524288,0,0,0,0,28,1732424,1730216,0.002,--------,memcpy-libc
ARM,1,5,16777216,0,0,0,0,28,155898,154601,0.017,--------,memcpy-libc
ARM,2,5,16777216,0,0,0,0,28,157276,156505,0.008,--------,memcpy-libc
ARM,3,5,16777216,0,0,0,0,28,157068,156765,0.005,--------,memcpy-libc
ARM,1,5,1073741824,0,0,0,0,28,152398,151973,0.009,--------,memcpy-libc
ARM,2,5,1073741824,0,0,0,0,28,152928,152231,0.01,--------,memcpy-libc
ARM,3,5,1073741824,0,0,0,0,28,152817,152232,0.006,--------,memcpy-libc
ARM,1,5,32768,0,0,0,0,32,2396428,2395987,0.001,--------,memcpy-libc
ARM,2,5,32768,0,0,0,0,32,2397624,2397090,0.001,--------,memcpy-libc
ARM,3,5,32768,0,0,0,0,32,2397401,2396879,0.001,--------,memcpy-libc
ARM,1,5,524288,0,0,0,0,32,1915531,1913123,0.003,--------,memcpy-libc
ARM,2,5,524288,0,0,0,0,32,2008386,2007364,0.001,--------,memcpy-libc
ARM,3,5,524288,0,0,0,0,32,1932301,1931118,0.002,--------,memcpy-libc
ARM,1,5,16777216,0,0,0,0,32,156418,155604,0.008,--------,memcpy-libc
ARM,2,5,16777216,0,0,0,0,32,154575,154029,0.006,--------,memcpy-libc
ARM,3,5,16777216,0,0,0,0,32,155853,155259,0.007,--------,memcpy-libc
ARM,1,5,1073741824,0,0,0,0,32,151180,150145,0.013,--------,memcpy-libc
ARM,2,5,1073741824,0,0,0,0,32,152549,151906,0.007,--------,memcpy-libc
ARM,3,5,1073741824,0,0,0,0,32,151830,151388,0.007,--------,memcpy-libc
ARM,1,5,32768,0,0,0,0,1,37986,37985,0,--------,memset-libc
ARM,2,5,32768,0,0,0,0,1,37987,37986,0,--------,memset-libc
ARM,3,5,32768,0,0,0,0,1,37990,37987,0,--------,memset-libc
ARM,1,5,524288,0,0,0,0,1,38075,38073,0,--------,memset-libc
ARM,2,5,524288,0,0,0,0,1,38072,38071,0,--------,memset-libc
ARM,3,5,524288,0,0,0,0,1,38073,38072,0,--------,memset-libc
ARM,1,5,16777216,0,0,0,0,1,38047,38034,0.001,--------,memset-libc
ARM,2,5,16777216,0,0,0,0,1,38051,38043,0,--------,memset-libc
ARM,3,5,16777216,0,0,0,0,1,38051,38044,0,--------,memset-libc
ARM,1,5,1073741824,0,0,0,0,1,36596,36455,0.007,--------,memset-libc
ARM,2,5,1073741824,0,0,0,0,1,36273,36246,0.002,--------,memset-libc
